-5.5856
-2.4832
2.6324
2.4424
-7.6572
-8.7732
-2.8
-1.8576
-4.8876
-4.314
-0.012
0.558
4.2812
-8.3528
-2.5844
-0.1828
-1.69
-1.8408
1.7284
-2.1492
-0.6012
0.4916
2.9832
-6.2036
5.5268
0.5652
5.6808
1.6624
-3.6528
3.8316
3.2204
4.3684
0.8764
3.0972
4.1144
4.8104
9.9612
4.6136
5.2204
8.4316
6.9788
11.94
8.0612
7.4288
11.5608
5.382
10.3428
9.6544
22.1492
15.0488
15.4312
13.66
9.59
15.298
14.6692
14.9832
13.172
12.5692
14.73
14.848
16.6176
9.316
14.416
9.6912
15.234
17.6768
16.1736
12.0652
13.9456
13.4728
9.6888
7.8612
17.2328
16.9692
13.708
12.6072
18.4788
11.8836
18.4208
12.2532
12.7844
17.3772
13.4656
18.1564
13.1628
11.6104
13.2196
12.9696
19.8032
16.9228
10.9876
13.1756
14.4752
12.796
16.0444
13.0032
10.2376
15.17
17.4028
12.3556
15.8136
