-6.3212
1.5412
-5.7244
4.1836
-1.5052
-0.0704
-0.096
-4.422
1.1336
2.4352
-0.18
1.6732
-0.8524
2.92
-2.4084
0.8904
2.9588
-2.4596
1.4716
-0.5352
-8.2928
0.626
6.304
-3.1248
4.4628
5.0148
4.3128
2.7976
-4.3444
3.848
8.6396
5.182
-1.7736
1.1464
8.808
5.8748
-3.2744
4.0264
-8.8304
6.3432
-0.5556
-1.7448
2.782
-5.082
5.764
14.2424
-2.194
-1.7564
-3.998
-0.0864
10.2896
-1.9848
0.758
-0.9276
5.594
11.3792
0.0004
8.0672
6.64
0.892
2.8996
5.2936
1.0044
5.7404
7.062
-1.6316
5.8112
6.6584
4.9752
-0.5588
3.6028
6.68
9.8076
1.4124
7.9732
3.8628
3.6572
0.288
-0.6304
-2.7616
4.6612
-0.7528
3.9472
6.2752
-2.7968
5.9564
-3.5052
2.162
9.5028
-2.3068
7.3024
3.1696
3.36
6.2384
5.5268
2.9588
4.852
2.5104
0.2568
2.1572
3.5728
